file_name,predicted_class,score
human/LowerTrailCamera_EK000557.JPG,human,0.9999286
human/LowerTrailCamera_EK000558.JPG,human,0.9998754
human/LowerTrailCamera_EK000568.JPG,human,0.9999994
human/LowerTrailCamera_EK000569.JPG,human,0.9999757
human/LowerTrailCamera_EK000570.JPG,human,0.99996936
human/LowerTrailCamera_EK000583.JPG,human,1.0
human/LowerTrailCamera_EK000584.JPG,human,1.0
human/LowerTrailCamera_EK000585.JPG,human,0.9999999
human/LowerTrailCamera_EK000598.JPG,human,1.0
human/LowerTrailCamera_EK000599.JPG,human,1.0
human/LowerTrailCamera_EK000600.JPG,human,1.0
human/LowerTrailCamera_EK000661.JPG,human,0.99996376
human/LowerTrailCamera_EK000662.JPG,human,0.999944
human/LowerTrailCamera_EK000663.JPG,human,0.9829227
human/LowerTrailCamera_EK000679.JPG,human,1.0
human/LowerTrailCamera_EK000680.JPG,human,1.0
human/LowerTrailCamera_EK000681.JPG,human,0.99999475
human/LowerTrailCamera_EK000703.JPG,human,0.9999999
human/LowerTrailCamera_EK000704.JPG,human,1.0
human/LowerTrailCamera_EK000705.JPG,human,1.0
human/LowerTrailCamera_EK000742.JPG,human,0.9999988
human/LowerTrailCamera_EK000743.JPG,human,1.0
human/LowerTrailCamera_EK000744.JPG,human,0.9999987
human/LowerTrailCamera_EK000769.JPG,human,0.9999032
human/LowerTrailCamera_EK000770.JPG,human,0.99999905
human/LowerTrailCamera_EK000771.JPG,human,0.9997576
human/LowerTrailCamera_EK000823.JPG,human,0.9999962
human/LowerTrailCamera_EK000824.JPG,human,0.999995
human/LowerTrailCamera_EK000825.JPG,human,0.9999982
human/LowerTrailCamera_EK000832.JPG,human,1.0
human/LowerTrailCamera_EK000833.JPG,human,1.0
human/LowerTrailCamera_EK000871.JPG,human,0.63418764
human/LowerTrailCamera_EK000872.JPG,human,0.99112564
human/LowerTrailCamera_EK000904.JPG,human,0.9999994
human/LowerTrailCamera_EK000905.JPG,human,1.0
human/LowerTrailCamera_EK000906.JPG,human,1.0
human/LowerTrailCamera_EK000955.JPG,human,1.0
human/LowerTrailCamera_EK000956.JPG,human,1.0
human/LowerTrailCamera_EK000957.JPG,human,1.0
human/LowerTrailCamera_EK001003.JPG,human,0.9999018
human/LowerTrailCamera_EK001004.JPG,human,0.9999999
human/LowerTrailCamera_EK001005.JPG,human,0.9999999
human/LowerTrailCamera_EK001027.JPG,human,1.0
human/LowerTrailCamera_EK001028.JPG,human,1.0
human/LowerTrailCamera_EK001029.JPG,human,1.0
human/LowerTrailCamera_EK001042.JPG,human,1.0
human/LowerTrailCamera_EK001043.JPG,human,1.0
human/LowerTrailCamera_EK001044.JPG,human,1.0
human/LowerTrailCamera_EK001051.JPG,human,0.99999547
human/LowerTrailCamera_EK001052.JPG,human,0.9999964
human/LowerTrailCamera_EK001053.JPG,human,0.99999976
human/LowerTrailCamera_EK001183.JPG,human,0.99936324
human/LowerTrailCamera_EK001184.JPG,human,0.9995952
human/LowerTrailCamera_EK001185.JPG,human,0.999848
human/LowerTrailCamera_EK001243.JPG,human,0.99994504
human/LowerTrailCamera_EK001244.JPG,human,0.9999995
human/LowerTrailCamera_EK001245.JPG,human,1.0
human/LowerTrailCamera_EK001258.JPG,human,0.9999368
human/LowerTrailCamera_EK001259.JPG,human,0.9997234
human/LowerTrailCamera_EK001405.JPG,human,1.0
human/LowerTrailCamera_EK001406.JPG,human,1.0
human/LowerTrailCamera_EK001407.JPG,human,0.99999964
human/LowerTrailCamera_EK001468.JPG,human,1.0
